farmer_id;market_id;transaction_date;amount;name;creation_date;title;category;worker_id;extra_info;market_type
341;781;2025-02-08;830;Alvarez, Dunn and Browning;2023-04-02;Job;green;;;Mercado de Fruta
11;160;2023-02-06;4498;Serrano, Young and Nichols;2024-10-20;Production;far;;;Mercado de Fruta
217;802;2020-05-27;4581;Moore, Guzman and Moore;2022-12-25;Institution;among;;;Mercado de Fruta
263;298;2025-02-21;3684;Hicks, Peterson and Ayala;2022-05-20;Still;simple;45.0;total;Mercado de Fruta
263;298;2025-02-21;3684;Hicks, Peterson and Ayala;2022-05-20;Still;simple;53.0;ago;Mercado de Fruta
349;257;2021-10-09;1193;Wise-Perry;2021-04-04;If;participant;;;Mercado de Legumes
198;4;2023-01-18;4802;Bradley PLC;2021-04-20;Sound;myself;;;Mercado de Fruta
359;89;2025-11-23;2248;Thompson-Miller;2025-10-31;A;continue;;;Mercado de Legumes
451;499;2022-08-10;4172;Clay, Rivera and Taylor;2025-12-13;Leader;spend;;;Mercado de Fruta
475;117;2021-11-12;3767;Luna Ltd;2025-03-23;It;senior;;;Mercado de Flores
17;577;2022-01-31;1907;Roberts LLC;2023-12-21;Feeling;dinner;185.0;truth;Mercado de Fruta
426;23;2021-01-17;4102;Johnson-Williams;2021-10-18;Most;light;82.0;marriage;Mercado de Legumes
352;444;2025-05-06;3400;Brewer-Willis;2024-10-10;Really;specific;;;Mercado de Flores
379;602;2021-04-22;2936;Ross, Ray and Bean;2023-09-04;Machine;suffer;22.0;join;Mercado de Legumes
27;464;2025-12-18;274;Mosley-Kim;2023-04-06;Put;idea;;;Mercado de Legumes
101;635;2025-10-31;2673;Dominguez, Fry and Hill;2021-08-11;He;over;;;Mercado de Legumes
242;931;2023-08-15;3918;Bishop, Acosta and Obrien;2022-08-25;Nearly;water;;;Mercado de Fruta
39;634;2020-06-25;376;Yu-Ramirez;2025-09-02;Feeling;near;21.0;party;Mercado de Fruta
485;29;2021-09-25;1874;Allen and Sons;2023-06-18;Different;agency;;;Mercado de Legumes
338;191;2025-09-12;4397;Brown Ltd;2025-02-19;Before;middle;;;Mercado de Legumes
142;151;2025-03-28;525;Guzman Inc;2024-04-08;Learn;body;2.0;beyond;Mercado de Fruta
83;613;2021-08-30;384;Graham LLC;2022-11-25;Base;often;154.0;tree;Mercado de Fruta
482;378;2024-10-28;1187;Stout Inc;2023-05-30;Under;kitchen;;;Mercado de Flores
248;960;2025-06-14;3268;Reese, Flores and Wright;2025-04-24;Seem;west;;;Mercado de Flores
158;147;2022-07-28;1333;Moon Group;2024-08-28;Individual;court;;;Mercado de Flores
162;938;2022-01-24;799;Jacobs-Watson;2025-05-15;Within;a;;;Mercado de Legumes
396;186;2024-05-30;1899;Mclaughlin Inc;2023-12-02;Personal;within;;;Mercado de Flores
259;459;2023-03-29;1501;Pham, Farmer and Marsh;2021-04-12;Turn;bit;50.0;have;Mercado de Flores
199;636;2025-05-14;455;Hanson-Fleming;2025-09-15;Second;arrive;;;Mercado de Flores
22;669;2022-09-01;3664;Hernandez, Cain and Dalton;2021-04-23;Represent;election;158.0;outside;Mercado de Flores
177;197;2023-01-07;2903;Jenkins-Ramos;2023-10-01;Address;offer;;;Mercado de Legumes
260;674;2020-01-31;3372;Smith, Carter and Blake;2021-07-29;Remain;voice;;;Mercado de Legumes
447;864;2024-03-29;2789;Palmer, Hall and Mcintosh;2023-12-21;Region;personal;;;Mercado de Flores
24;281;2023-08-18;3049;Yates Ltd;2021-10-02;Voice;democratic;64.0;away;Mercado de Legumes
174;107;2023-05-16;2797;Pope, Perez and Mcdonald;2024-06-19;Modern;yes;;;Mercado de Legumes
333;113;2025-09-23;3020;Robinson, Riddle and Reese;2024-10-16;Itself;issue;;;Mercado de Legumes
115;589;2024-04-14;1546;Johnson, Brennan and Wright;2025-01-01;Environmental;strategy;183.0;feeling;Mercado de Fruta
455;993;2025-02-12;1539;Giles, Lewis and Sampson;2021-08-24;Coach;report;;;Mercado de Flores
44;948;2023-03-05;3822;Johnson, Hooper and Norton;2022-03-04;Star;all;;;Mercado de Flores
455;890;2025-01-31;831;Giles, Lewis and Sampson;2021-08-24;Expect;thousand;;;Mercado de Legumes
420;249;2024-04-10;1559;Brooks Ltd;2021-05-23;Kind;organization;;;Mercado de Flores
133;264;2022-03-10;4742;Bullock Ltd;2022-03-23;Blood;foot;71.0;side;Mercado de Flores
131;382;2021-10-15;2721;Schroeder, Moss and Rivas;2021-05-15;Political;Democrat;;;Mercado de Fruta
281;391;2022-09-12;3204;Carlson-Landry;2025-12-17;Every;hospital;178.0;form;Mercado de Fruta
177;306;2023-12-29;4238;Jenkins-Ramos;2023-10-01;Control;run;;;Mercado de Flores
387;812;2025-08-19;3639;Smith Group;2022-08-12;Debate;let;15.0;Mrs;Mercado de Legumes
387;812;2025-08-19;3639;Smith Group;2022-08-12;Debate;let;65.0;window;Mercado de Legumes
320;440;2021-06-11;2384;Perez, Long and Spencer;2025-10-29;Each;later;;;Mercado de Legumes
83;928;2021-05-24;1944;Graham LLC;2022-11-25;These;reveal;154.0;tree;Mercado de Fruta
485;953;2022-11-05;3457;Allen and Sons;2023-06-18;Staff;time;;;Mercado de Legumes
364;773;2023-03-31;633;Boyd-Sexton;2024-06-11;Personal;sea;;;Mercado de Legumes
116;258;2022-05-07;4293;Williams, Anderson and Lopez;2025-02-13;Amount;lawyer;28.0;difference;Mercado de Flores
391;590;2021-11-07;2781;Travis PLC;2023-06-04;Team;day;;;Mercado de Legumes
354;193;2023-12-21;3298;Martinez, Sanchez and Smith;2023-08-21;Born;across;;;Mercado de Fruta
241;109;2021-06-14;395;Bates-Rivera;2022-09-06;Degree;one;;;Mercado de Fruta
303;353;2021-01-29;2324;Bishop, Evans and Thompson;2021-12-22;See;cover;;;Mercado de Legumes
230;302;2020-09-18;4030;Shelton Inc;2023-04-03;Poor;responsibility;169.0;hot;Mercado de Legumes
10;926;2020-05-21;4874;Woods, Taylor and Harrison;2024-07-08;Enter;government;;;Mercado de Legumes
36;904;2022-09-17;4827;Williams Inc;2025-02-07;Evening;cell;152.0;increase;Mercado de Fruta
192;361;2020-05-22;158;Bowman Ltd;2023-10-30;Growth;pull;;;Mercado de Fruta
221;718;2020-07-29;2396;Gardner Group;2024-11-05;Eight;gun;41.0;big;Mercado de Fruta
7;677;2022-06-26;321;Davis, Armstrong and Brown;2023-02-05;Report;study;;;Mercado de Legumes
11;229;2023-11-20;3680;Serrano, Young and Nichols;2024-10-20;Go;run;;;Mercado de Fruta
477;908;2023-02-27;4231;Jenkins-Butler;2023-02-09;Lawyer;outside;;;Mercado de Legumes
39;750;2024-09-23;3812;Yu-Ramirez;2025-09-02;National;without;21.0;party;Mercado de Flores
31;906;2022-07-01;4483;Ball-Phillips;2025-10-21;Expect;else;;;Mercado de Flores
161;528;2024-12-19;1182;Mays-Harmon;2022-10-23;Some;must;;;Mercado de Flores
129;932;2020-05-17;440;Gonzalez LLC;2025-09-05;Rule;about;30.0;difficult;Mercado de Legumes
129;932;2020-05-17;440;Gonzalez LLC;2025-09-05;Rule;about;191.0;a;Mercado de Legumes
46;246;2024-04-21;3818;Jones-Atkinson;2022-09-28;Somebody;thought;;;Mercado de Flores
399;470;2023-02-15;1019;Scott Group;2021-11-11;Into;his;84.0;page;Mercado de Legumes
250;306;2022-09-10;4704;Williams LLC;2024-05-24;Control;run;;;Mercado de Flores
113;244;2024-06-01;2830;Beasley and Sons;2022-12-28;School;write;;;Mercado de Fruta
148;773;2021-05-08;1393;Hicks, Smith and Watson;2026-01-22;Personal;sea;18.0;turn;Mercado de Legumes
195;250;2020-01-06;1941;Ross-Davidson;2022-08-27;Memory;Democrat;;;Mercado de Fruta
422;892;2024-04-17;3735;Wright, Dickerson and Mcdonald;2023-02-13;Kitchen;against;162.0;management;Mercado de Fruta
121;222;2024-07-20;1351;Ruiz, Miller and Giles;2023-10-05;Evening;happen;;;Mercado de Flores
299;863;2024-03-28;4836;Booker PLC;2025-08-17;Any;bill;;;Mercado de Legumes
119;976;2024-03-10;3725;Shelton, Odonnell and Williams;2022-11-17;Network;almost;;;Mercado de Fruta
433;224;2024-05-03;3154;Ballard-Orozco;2024-02-08;Rather;source;136.0;of;Mercado de Legumes
165;549;2023-02-26;4315;Williams, Griffith and Craig;2025-01-08;Know;Republican;39.0;away;Mercado de Flores
119;121;2020-03-07;4454;Shelton, Odonnell and Williams;2022-11-17;Everyone;whatever;;;Mercado de Fruta
164;801;2020-07-23;2961;Acevedo-Potts;2021-06-29;Special;the;;;Mercado de Flores
165;369;2025-05-10;4865;Williams, Griffith and Craig;2025-01-08;Oil;likely;39.0;away;Mercado de Flores
497;732;2022-02-17;3174;Bowers-Townsend;2022-08-31;Test;type;;;Mercado de Flores
208;948;2020-05-25;400;Nunez-Lopez;2025-09-23;Star;all;;;Mercado de Flores
420;764;2024-10-26;4920;Brooks Ltd;2021-05-23;;friend;;;Mercado de Legumes
500;957;2025-08-27;4183;Johnson-Anderson;2024-01-02;Glass;especially;;;Mercado de Flores
127;249;2025-10-02;324;Hill PLC;2025-05-30;Kind;organization;73.0;Congress;Mercado de Flores
483;57;2023-04-30;192;Ramirez PLC;2025-10-14;Step;decide;8.0;throughout;Mercado de Flores
88;68;2024-07-22;4053;Brewer Ltd;2023-01-19;Article;they;;;Mercado de Legumes
130;236;2023-02-04;3211;Chase PLC;2024-06-12;Cultural;control;;;Mercado de Legumes
159;127;2026-01-06;4173;Johnson, Long and Benson;2022-06-05;Store;her;;;Mercado de Fruta
224;606;2025-12-06;1587;Coleman-Green;2021-04-06;More;society;137.0;mission;Mercado de Flores
372;988;2022-11-09;1657;Nichols, Moore and Meadows;2024-11-05;Near;foreign;;;Mercado de Fruta
306;651;2024-06-12;3149;Jenkins LLC;2022-02-24;Street;recently;;;Mercado de Flores
146;511;2022-06-24;2798;Christian, Lee and Stewart;2024-07-08;Huge;partner;126.0;enter;Mercado de Fruta
480;920;2024-02-12;553;Jones-Chavez;2022-10-24;Kid;son;99.0;then;Mercado de Legumes
480;920;2024-02-12;553;Jones-Chavez;2022-10-24;Kid;son;131.0;religious;Mercado de Legumes
21;549;2025-05-13;4042;Williams, Martinez and Gentry;2021-03-07;Know;Republican;;;Mercado de Flores
259;678;2020-12-29;3091;Pham, Farmer and Marsh;2021-04-12;To;contain;50.0;have;Mercado de Flores
170;75;2020-04-23;4525;Collins-Campos;2025-06-15;Relate;no;;;Mercado de Flores
192;592;2020-01-13;1227;Bowman Ltd;2023-10-30;Congress;difficult;;;Mercado de Fruta
234;93;2023-11-08;914;Yates LLC;2025-03-18;Nearly;whom;87.0;audience;Mercado de Flores
234;93;2023-11-08;914;Yates LLC;2025-03-18;Nearly;whom;164.0;where;Mercado de Flores
26;598;2025-09-28;1336;Barron, Dodson and Baker;2024-07-08;Oil;speech;;;Mercado de Fruta
470;356;2020-12-11;4691;Ray, Hall and Graves;2024-05-10;Left;although;;;Mercado de Legumes
193;210;2024-09-09;4686;Cunningham, Mcpherson and Jones;2025-05-23;Low;feel;;;Mercado de Flores
254;49;2021-04-17;919;Williams, Mcdonald and Schmidt;2025-08-24;Season;dinner;123.0;dream;Mercado de Fruta
217;844;2022-07-09;3351;Moore, Guzman and Moore;2022-12-25;Southern;thus;;;Mercado de Fruta
62;976;2022-02-16;1055;Dean Group;2023-04-26;Network;almost;;;Mercado de Fruta
489;439;2024-04-12;1403;Lee, Guerrero and Alexander;2026-01-14;Weight;clear;;;Mercado de Fruta
315;550;2023-07-17;944;Garcia, Campbell and Powell;2023-02-17;Management;not;;;Mercado de Fruta
244;14;2024-03-23;1450;Perez Ltd;2024-11-05;Image;leg;;;Mercado de Legumes
348;51;2023-10-17;3240;Lyons-Mccoy;2021-09-26;Attack;already;76.0;involve;Mercado de Flores
367;627;2022-10-04;758;Waters Inc;2025-12-04;Effort;effect;;;Mercado de Flores
63;648;2024-06-19;1982;Castro, Sherman and Flores;2025-12-01;Book;score;;;Mercado de Flores
5;498;2023-11-04;2962;Hart, Ramsey and Diaz;2021-03-14;Boy;though;113.0;tend;Mercado de Flores
432;950;2024-04-27;3480;Wright Group;2021-03-18;Entire;level;;;Mercado de Legumes
342;648;2021-12-03;3232;Hernandez-King;2022-04-10;Book;score;;;Mercado de Flores
386;994;2023-06-17;1384;Hayden-Ellis;2026-01-01;Claim;product;;;Mercado de Fruta
396;527;2020-09-20;4556;Mclaughlin Inc;2023-12-02;Money;experience;;;Mercado de Legumes
420;11;2025-10-18;1049;Brooks Ltd;2021-05-23;Cover;real;;;Mercado de Legumes
291;29;2024-09-10;2149;Hernandez LLC;2025-09-01;Different;agency;;;Mercado de Legumes
270;586;2024-06-30;4669;Knight-Alexander;2023-05-25;Fact;receive;175.0;practice;Mercado de Fruta
291;583;2023-02-10;954;Hernandez LLC;2025-09-01;Business;force;;;Mercado de Fruta
367;716;2025-07-19;4823;Waters Inc;2025-12-04;Gas;enough;;;Mercado de Legumes
57;298;2025-05-12;2752;Lee Inc;2025-11-23;Still;simple;;;Mercado de Fruta
105;349;2022-03-16;4697;Mccall and Sons;2022-01-20;Hour;think;5.0;meet;Mercado de Fruta
105;349;2022-03-16;4697;Mccall and Sons;2022-01-20;Hour;think;187.0;coach;Mercado de Fruta
83;842;2025-08-10;2228;Graham LLC;2022-11-25;Travel;occur;154.0;tree;Mercado de Legumes
118;381;2025-12-14;2346;Powell-Foster;2025-08-02;Wife;data;;;Mercado de Flores
16;787;2025-08-08;4853;Barber, Dominguez and Smith;2024-03-10;Thank;guess;122.0;any;Mercado de Fruta
16;787;2025-08-08;4853;Barber, Dominguez and Smith;2024-03-10;Thank;guess;160.0;meet;Mercado de Fruta
16;787;2025-08-08;4853;Barber, Dominguez and Smith;2024-03-10;Thank;guess;192.0;single;Mercado de Fruta
245;258;2021-11-27;4644;Guzman-Cole;2024-11-20;Amount;lawyer;56.0;design;Mercado de Flores
337;763;2024-04-26;834;Jackson Ltd;2022-01-03;Front;former;14.0;fight;Mercado de Fruta
441;470;2025-06-19;501;Mclaughlin, Hernandez and Fitzpatrick;2025-05-27;Into;his;;;Mercado de Legumes
438;43;2022-10-21;3740;Reed, Vega and Ho;2022-04-05;Doctor;wear;42.0;seem;Mercado de Fruta
18;559;2021-07-05;3125;Ford-Garrett;2025-06-05;Admit;position;;;Mercado de Fruta
495;815;2021-11-21;750;Miller, Cherry and Torres;2025-12-22;Same;cultural;;;Mercado de Legumes
285;213;2023-09-10;2903;English-Williams;2023-09-29;Despite;environment;;;Mercado de Flores
275;544;2022-03-23;1013;Cox, Wright and Price;2023-10-30;Team;they;;;Mercado de Fruta
20;215;2020-12-23;1059;Wilkerson PLC;2021-05-09;Whom;wear;116.0;explain;Mercado de Legumes
488;382;2021-12-23;3799;Rodriguez and Sons;2022-03-26;Political;Democrat;;;Mercado de Fruta
55;513;2020-04-23;4207;Hill, Allen and Rodriguez;2022-07-31;Determine;ready;114.0;ability;Mercado de Flores
84;882;2024-06-13;4100;Daniels LLC;2023-11-15;Station;possible;;;Mercado de Flores
445;485;2022-03-30;2215;Rodriguez LLC;2023-11-14;However;debate;;;Mercado de Legumes
331;513;2021-10-14;3389;Lawrence Inc;2023-06-02;Determine;ready;149.0;service;Mercado de Flores
81;213;2021-06-23;3655;Norton, Mccoy and Torres;2021-07-03;Despite;environment;;;Mercado de Flores
401;475;2023-01-28;3754;Bell, Nelson and Walker;2026-01-20;Reality;else;;;Mercado de Fruta
16;917;2020-07-15;2969;Barber, Dominguez and Smith;2024-03-10;Everyone;sense;122.0;any;Mercado de Legumes
16;917;2020-07-15;2969;Barber, Dominguez and Smith;2024-03-10;Everyone;sense;160.0;meet;Mercado de Legumes
16;917;2020-07-15;2969;Barber, Dominguez and Smith;2024-03-10;Everyone;sense;192.0;single;Mercado de Legumes
467;169;2025-12-10;4586;Wilson PLC;2021-12-24;Light;scene;;;Mercado de Fruta
231;714;2020-04-28;842;Griffin PLC;2021-03-20;Range;late;;;Mercado de Flores
61;180;2021-03-18;3722;Stewart, Hopkins and Williams;2021-12-31;Entire;choose;;;Mercado de Flores
446;302;2020-08-29;1716;Duffy-Molina;2022-11-01;Poor;responsibility;93.0;paper;Mercado de Legumes
157;326;2021-07-18;3912;West Group;2021-06-12;Sit;remain;;;Mercado de Legumes
64;549;2023-03-17;1023;Gonzalez, Vasquez and Powers;2024-07-20;Know;Republican;;;Mercado de Flores
424;606;2025-05-06;3563;Lopez-Palmer;2024-08-05;More;society;;;Mercado de Flores
63;576;2020-07-01;4976;Castro, Sherman and Flores;2025-12-01;Support;close;;;Mercado de Flores
73;280;2024-05-11;4616;Adams, Lamb and Ellis;2022-05-26;Stock;civil;;;Mercado de Fruta
110;361;2022-09-06;4096;Price Inc;2025-10-27;Growth;pull;121.0;what;Mercado de Fruta
11;778;2026-01-18;1867;Serrano, Young and Nichols;2024-10-20;Stuff;despite;;;Mercado de Fruta
464;324;2024-11-09;3280;Morris Ltd;2021-10-01;Reach;upon;;;Mercado de Flores
200;337;2021-12-09;4266;Hernandez, Rojas and Rodriguez;2024-02-06;Article;raise;;;Mercado de Fruta
104;211;2021-04-01;3795;Mosley, Petty and Davis;2026-01-02;Across;prove;;;Mercado de Fruta
108;982;2024-11-09;2710;Mejia Ltd;2021-06-22;Their;ever;;;Mercado de Fruta
363;683;2020-10-10;3609;Adams Group;2023-01-02;Set;half;27.0;college;Mercado de Legumes
363;683;2020-10-10;3609;Adams Group;2023-01-02;Set;half;170.0;clearly;Mercado de Legumes
4;956;2020-07-07;156;Compton, Gonzalez and Banks;2021-03-20;Community;almost;49.0;next;Mercado de Legumes
178;873;2020-02-02;1816;Hernandez, Lewis and Shields;2025-07-25;Strategy;success;97.0;pay;Mercado de Flores
412;443;2025-09-10;245;Young Ltd;2021-10-29;Several;hand;;;Mercado de Legumes
120;228;2021-10-12;517;Mcdaniel-Garza;2022-08-16;Still;degree;;;Mercado de Flores
478;930;2020-08-11;776;Vaughan, Tucker and Jackson;2023-05-14;Government;old;;;Mercado de Flores
429;338;2023-07-20;2682;Foster-Murphy;2023-08-16;Executive;agent;;;Mercado de Legumes
39;600;2024-11-09;3334;Yu-Ramirez;2025-09-02;Television;why;21.0;party;Mercado de Flores
419;931;2024-07-05;757;Johnson, Hamilton and Price;2023-10-29;Nearly;water;;;Mercado de Fruta
146;447;2022-12-24;3162;Christian, Lee and Stewart;2024-07-08;Front;population;126.0;enter;Mercado de Flores
5;259;2021-07-08;4572;Hart, Ramsey and Diaz;2021-03-14;Section;continue;113.0;tend;Mercado de Fruta
255;77;2020-12-29;2311;Rodriguez Inc;2021-07-28;Class;city;;;Mercado de Legumes
136;769;2025-12-21;3052;Knight Group;2025-03-11;Upon;describe;;;Mercado de Fruta
64;434;2021-05-01;4149;Gonzalez, Vasquez and Powers;2024-07-20;Energy;marriage;;;Mercado de Legumes
464;223;2023-02-27;3496;Morris Ltd;2021-10-01;Recognize;because;;;Mercado de Fruta
425;687;2024-12-21;2467;Sims PLC;2023-09-28;Clear;quality;58.0;different;Mercado de Flores
425;687;2024-12-21;2467;Sims PLC;2023-09-28;Clear;quality;193.0;exactly;Mercado de Flores
425;687;2024-12-21;2467;Sims PLC;2023-09-28;Clear;quality;196.0;personal;Mercado de Flores
164;132;2025-10-20;851;Acevedo-Potts;2021-06-29;Reveal;create;;;Mercado de Flores
74;360;2021-11-04;285;Campbell Inc;2023-06-06;Television;base;;;Mercado de Flores
11;564;2022-03-15;4184;Serrano, Young and Nichols;2024-10-20;Firm;majority;;;Mercado de Flores
472;81;2020-06-17;2299;Camacho Inc;2022-03-16;Coach;ago;;;Mercado de Flores
383;685;2023-02-02;3525;Price-Pearson;2022-09-23;Ask;good;;;Mercado de Fruta
57;361;2022-01-18;3977;Lee Inc;2025-11-23;Growth;pull;;;Mercado de Fruta
198;768;2020-05-19;4173;Bradley PLC;2021-04-20;Drive;audience;;;Mercado de Flores
265;78;2022-07-03;550;Baker-Wheeler;2021-11-02;Generation;there;;;Mercado de Flores
94;609;2025-03-23;1111;Boyd, Mcdaniel and Marsh;2022-05-03;Mrs;in;16.0;thing;Mercado de Flores
286;344;2023-11-02;4038;James PLC;2024-11-09;Piece;million;;;Mercado de Legumes
89;982;2024-05-11;1382;Johns, Wolf and Osborne;2023-07-02;Their;ever;;;Mercado de Fruta
423;275;2024-11-30;341;Goodman-Hayes;2024-12-18;Course;result;;;Mercado de Legumes
458;816;2024-04-21;3362;Long, Walker and Allison;2025-03-29;Interest;standard;;;Mercado de Flores
263;745;2020-02-04;4426;Hicks, Peterson and Ayala;2022-05-20;Large;nature;45.0;total;Mercado de Fruta
263;745;2020-02-04;4426;Hicks, Peterson and Ayala;2022-05-20;Large;nature;53.0;ago;Mercado de Fruta
129;601;2024-09-07;1279;Gonzalez LLC;2025-09-05;Item;president;30.0;difficult;Mercado de Fruta
129;601;2024-09-07;1279;Gonzalez LLC;2025-09-05;Item;president;191.0;a;Mercado de Fruta
250;969;2022-04-11;3258;Williams LLC;2024-05-24;Hundred;resource;;;Mercado de Flores
442;691;2023-12-13;3415;Savage Ltd;2025-04-01;Outside;card;;;Mercado de Fruta
173;779;2023-09-27;3413;Roberts, Nichols and Simon;2023-07-04;Lawyer;explain;;;Mercado de Legumes
1;975;2022-11-06;719;Cooper and Sons;2022-04-26;Future;hear;;;Mercado de Flores
398;939;2025-05-01;3735;Williams-Reynolds;2021-07-19;Herself;win;38.0;ten;Mercado de Flores
398;939;2025-05-01;3735;Williams-Reynolds;2021-07-19;Herself;win;200.0;professional;Mercado de Flores
205;932;2022-10-29;4726;Turner-Cook;2023-12-03;Rule;about;;;Mercado de Legumes
13;942;2020-12-06;1854;Conley, Snyder and Stone;2025-05-01;Bill;reason;100.0;each;Mercado de Flores
13;942;2020-12-06;1854;Conley, Snyder and Stone;2025-05-01;Bill;reason;198.0;themselves;Mercado de Flores
204;656;2021-01-06;1910;Flynn-Knight;2023-08-04;Republican;off;;;Mercado de Legumes
457;609;2023-06-10;1082;Olsen LLC;2024-01-29;Mrs;in;;;Mercado de Flores
247;262;2020-09-19;836;Rivera Group;2021-12-30;Recognize;whom;197.0;possible;Mercado de Fruta
74;235;2024-06-02;1482;Campbell Inc;2023-06-06;Deal;go;;;Mercado de Fruta
147;79;2025-03-29;3399;Hess-Dickson;2022-09-18;Discuss;style;119.0;force;Mercado de Fruta
426;113;2020-05-15;416;Johnson-Williams;2021-10-18;Itself;issue;82.0;marriage;Mercado de Legumes
202;645;2022-01-12;1194;Thomas-Sanders;2025-02-12;Turn;herself;;;Mercado de Flores
473;4;2024-09-03;2255;Brock PLC;2024-01-10;Sound;myself;;;Mercado de Fruta
72;394;2020-02-01;3131;Crane-Torres;2022-06-18;Information;analysis;86.0;school;Mercado de Fruta
316;255;2020-11-28;3084;Rodriguez, Huff and Holland;2024-08-16;Better;scientist;;;Mercado de Flores
449;177;2022-12-17;1632;Price-Mckay;2023-01-29;Sister;able;;;Mercado de Flores
198;930;2022-04-09;1403;Bradley PLC;2021-04-20;Government;old;;;Mercado de Flores
182;10;2025-05-26;2491;Moore, Rivera and Nguyen;2024-06-18;News;treat;;;Mercado de Fruta
137;790;2026-01-09;1365;Gray, Kim and Doyle;2023-09-10;Several;politics;;;Mercado de Fruta
347;810;2021-05-15;4657;Becker, Flynn and Silva;2023-12-04;Music;expect;;;Mercado de Flores
367;725;2023-04-10;4759;Waters Inc;2025-12-04;Since;reduce;;;Mercado de Legumes
298;977;2020-09-11;3048;Benson-Travis;2022-07-13;Decision;off;34.0;will;Mercado de Legumes
380;674;2025-05-10;3630;Hill, Brown and Clark;2023-05-13;Remain;voice;;;Mercado de Legumes
367;562;2022-01-27;2985;Waters Inc;2025-12-04;Laugh;impact;;;Mercado de Fruta
399;330;2020-08-10;3881;Scott Group;2021-11-11;Because;now;84.0;page;Mercado de Flores
264;979;2021-08-17;2900;Hopkins, Jackson and Ortiz;2025-01-24;Any;system;;;Mercado de Fruta
431;672;2021-11-11;3480;Taylor Inc;2024-08-22;Total;hold;104.0;account;Mercado de Flores
216;350;2023-12-06;845;Kirk LLC;2025-02-16;Mission;sing;74.0;employee;Mercado de Legumes
58;713;2020-10-02;2405;Campos, Manning and Johnson;2021-09-03;Send;thought;;;Mercado de Legumes
87;737;2025-10-15;365;Mason Inc;2025-07-04;Cell;may;;;Mercado de Legumes
64;867;2024-03-21;1813;Gonzalez, Vasquez and Powers;2024-07-20;Culture;turn;;;Mercado de Flores
449;400;2021-02-23;3817;Price-Mckay;2023-01-29;Season;whatever;;;Mercado de Fruta
472;656;2023-01-10;4296;Camacho Inc;2022-03-16;Republican;off;;;Mercado de Legumes
328;675;2021-08-21;2690;Lee, Figueroa and Silva;2023-01-06;Land;easy;;;Mercado de Flores
128;822;2024-02-13;4163;Butler-Washington;2021-05-01;Medical;scene;;;Mercado de Flores
265;679;2024-02-29;472;Baker-Wheeler;2021-11-02;Also;husband;;;Mercado de Fruta
95;709;2022-12-20;2100;Woods and Sons;2022-04-09;Account;moment;32.0;follow;Mercado de Fruta
277;849;2020-11-11;2648;Bennett Group;2021-03-31;Security;well;;;Mercado de Flores
452;5;2023-12-05;3634;Sims LLC;2025-12-16;They;describe;;;Mercado de Legumes
202;332;2024-06-15;1060;Thomas-Sanders;2025-02-12;Show;wonder;;;Mercado de Legumes
18;101;2025-07-24;995;Ford-Garrett;2025-06-05;Include;happen;;;Mercado de Legumes
494;884;2021-10-10;3551;Rasmussen Group;2023-04-05;Describe;model;;;Mercado de Legumes
445;93;2020-02-28;112;Rodriguez LLC;2023-11-14;Nearly;whom;;;Mercado de Flores
252;477;2024-10-22;561;Mitchell, Phillips and Marshall;2024-10-27;Pay;sport;105.0;partner;Mercado de Flores
91;380;2024-05-17;2992;Lee-Osborne;2023-03-17;Character;forward;;;Mercado de Legumes
331;594;2023-11-16;454;Lawrence Inc;2023-06-02;Sure;fight;149.0;service;Mercado de Flores
366;653;2023-02-02;1040;Martinez-West;2024-04-10;Loss;east;125.0;add;Mercado de Legumes
193;52;2022-12-10;3946;Cunningham, Mcpherson and Jones;2025-05-23;Ask;four;;;Mercado de Fruta
351;954;2025-12-15;2257;Curtis Inc;2024-10-01;Quality;goal;101.0;both;Mercado de Flores
230;490;2021-07-14;2440;Shelton Inc;2023-04-03;Bar;former;169.0;hot;Mercado de Fruta
2;712;2020-06-12;3936;Rogers, Fernandez and Perez;2023-11-29;Industry;purpose;176.0;price;Mercado de Fruta
2;712;2020-06-12;3936;Rogers, Fernandez and Perez;2023-11-29;Industry;purpose;199.0;lot;Mercado de Fruta
200;753;2024-04-24;2502;Hernandez, Rojas and Rodriguez;2024-02-06;First;last;;;Mercado de Flores
391;827;2023-11-20;3294;Travis PLC;2023-06-04;Million;air;;;Mercado de Legumes
166;373;2020-02-09;2268;Savage-Martin;2025-07-07;Trial;box;;;Mercado de Fruta
13;326;2025-11-05;1843;Conley, Snyder and Stone;2025-05-01;Sit;remain;100.0;each;Mercado de Legumes
13;326;2025-11-05;1843;Conley, Snyder and Stone;2025-05-01;Sit;remain;198.0;themselves;Mercado de Legumes
164;355;2021-03-16;4800;Acevedo-Potts;2021-06-29;Real;wife;;;Mercado de Fruta
155;611;2024-11-07;1284;Harris-Travis;2023-09-23;Career;rate;;;Mercado de Legumes
346;934;2022-01-09;1609;Paul, Stewart and Pierce;2024-08-13;Toward;act;44.0;house;Mercado de Fruta
214;652;2023-03-27;2877;Weaver LLC;2023-05-04;Thought;provide;;;Mercado de Fruta
499;754;2025-01-07;176;Jacobs, Johnson and Clark;2022-01-05;Professor;despite;9.0;piece;Mercado de Fruta
499;754;2025-01-07;176;Jacobs, Johnson and Clark;2022-01-05;Professor;despite;43.0;here;Mercado de Fruta
